Cluster_Agglo,Year,Species_List,Centroid_Latitude,Centroid_Longitude,Radius_Km,City_State,Habitat,Richness
180,2022,"Canis latrans, Sciurus carolinensis, Lontra canadensis, Procyon lotor, Vulpes vulpes, Mephitis mephitis, Didelphis virginiana, Peromyscus leucopus, Odocoileus virginianus, Lynx rufus, Canis familiaris",41.173861944551625,-73.62278975490196,50,Westchester County - New York,forest,11
180,2023,"Odocoileus virginianus, Sciurus carolinensis, Procyon lotor, Canis familiaris, Canis latrans, Lynx rufus, Didelphis virginiana, Vulpes vulpes",41.173861944551625,-73.62278975490196,50,Westchester County - New York,forest,8
181,2019,"Odocoileus hemionus, Canis latrans, Procyon lotor, Urocyon cinereoargenteus, Sciurus niger, Lynx rufus, Mephitis mephitis, Didelphis virginiana, Sylvilagus audubonii, Sylvilagus bachmani, Canis familiaris",36.85780334806975,-119.84512069999998,50,Fresno - California,forest,11
182,2022,"Lynx rufus, Canis latrans, Sciurus niger, Dasypus novemcinctus, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Sciurus carolinensis, Sylvilagus floridanus",36.614586023608695,-87.27258400000002,50,Montgomery County - Tennessee,grassland,9
183,2019,"Ursus americanus, Sciurus griseus, Urocyon cinereoargenteus, Odocoileus hemionus, Procyon lotor, Sylvilagus audubonii, Mephitis mephitis, Canis latrans, Lynx rufus, Canis familiaris, Puma concolor, Bassariscus astutus",37.37500107601609,-119.66818836150942,50,Madera County - California,forest,12
183,2020,"Sciurus griseus, Canis latrans, Ursus americanus, Odocoileus hemionus, Mephitis mephitis, Tamiasciurus douglasii, Otospermophilus beecheyi, Didelphis virginiana, Urocyon cinereoargenteus, Neotamias speciosus",37.37500107601609,-119.66818836150942,50,Madera County - California,forest,10
183,2021,"Ursus americanus, Lynx rufus, Felis catus, Urocyon cinereoargenteus, Neotamias merriami, Odocoileus hemionus, Puma concolor, Mephitis mephitis, Didelphis virginiana, Sciurus griseus, Canis latrans, Sylvilagus audubonii, Canis familiaris, Neotamias amoenus, Bassariscus astutus, Lepus californicus, Otospermophilus beecheyi",37.37500107601609,-119.66818836150942,50,Madera County - California,forest,17
183,2022,"Ursus americanus, Lynx rufus, Sylvilagus bachmani, Canis latrans, Canis familiaris, Urocyon cinereoargenteus, Neotamias speciosus, Odocoileus hemionus, Mephitis mephitis, Didelphis virginiana, Sciurus griseus, Bassariscus astutus, Puma concolor",37.37500107601609,-119.66818836150942,50,Madera County - California,forest,13
183,2023,"Odocoileus hemionus, Urocyon cinereoargenteus, Ursus americanus, Canis familiaris, Sciurus griseus, Spilogale gracilis, Sciurus carolinensis, Didelphis virginiana, Mephitis mephitis, Puma concolor, Canis latrans, Sylvilagus bachmani, Lynx rufus",37.37500107601609,-119.66818836150942,50,Madera County - California,forest,13
184,2019,"Sciurus carolinensis, Odocoileus virginianus, Procyon lotor, Canis latrans, Didelphis virginiana",38.08621395754266,-77.37252680222224,50,Caroline County - Virginia,forest,5
184,2020,"Canis familiaris, Odocoileus virginianus, Sylvilagus floridanus, Lynx rufus, Procyon lotor, Canis latrans, Sciurus carolinensis, Didelphis virginiana, Vulpes vulpes",38.08621395754266,-77.37252680222224,50,Caroline County - Virginia,forest,9
184,2021,"Lynx rufus, Sylvilagus floridanus, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Canis familiaris, Sciurus carolinensis, Canis latrans, Vulpes vulpes",38.08621395754266,-77.37252680222224,50,Caroline County - Virginia,forest,9
184,2022,"Castor canadensis, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Lynx rufus, Canis latrans, Canis familiaris",38.08621395754266,-77.37252680222224,50,Caroline County - Virginia,forest,8
185,2020,"Sciurus carolinensis, Ursus americanus, Tamias striatus, Lynx rufus, Procyon lotor, Didelphis virginiana, Canis latrans, Canis familiaris, Odocoileus virginianus, Neotoma floridana, Spilogale putorius, Glaucomys volans",35.50075357537891,-82.30184599117646,50,Buncombe County - North Carolina,forest,12
185,2021,"Ursus americanus, Odocoileus virginianus, Sylvilagus obscurus, Canis familiaris, Tamias striatus, Sciurus carolinensis, Didelphis virginiana, Lynx rufus, Mephitis mephitis, Procyon lotor, Glaucomys sabrinus",35.50075357537891,-82.30184599117646,50,Buncombe County - North Carolina,forest,11
185,2022,"Ursus americanus, Canis latrans, Sciurus carolinensis, Odocoileus virginianus, Procyon lotor, Lynx rufus, Tamias striatus, Didelphis virginiana, Glaucomys volans",35.50075357537891,-82.30184599117646,50,Buncombe County - North Carolina,forest,9
185,2023,"Ursus americanus, Glaucomys volans, Sciurus carolinensis, Didelphis virginiana, Procyon lotor, Lynx rufus, Odocoileus virginianus, Capra aegagrus hircus, Tamias striatus, Canis familiaris, Mephitis mephitis, Canis latrans, Bos taurus",35.50075357537891,-82.30184599117646,50,Buncombe County - North Carolina,forest,13
186,2021,"Ursus americanus, Procyon lotor, Tamiasciurus hudsonicus, Odocoileus virginianus, Vulpes vulpes, Tamias striatus, Sciurus carolinensis, Pekania pennanti, Lynx rufus, Canis latrans",42.8727287190029,-72.81535999999998,50,Windham County - Vermont,forest,10
187,2020,"Odocoileus virginianus, Dasypus novemcinctus, Procyon lotor, Didelphis virginiana, Canis latrans, Sciurus carolinensis, Vulpes vulpes, Lynx rufus, Sciurus niger, Sylvilagus floridanus, Canis familiaris",33.80250930877533,-93.77970833333332,50,Hempstead County - Arkansas,grassland,11
187,2022,"Lynx rufus, Canis latrans, Sylvilagus floridanus, Sciurus niger, Sciurus carolinensis, Dasypus novemcinctus, Procyon lotor, Mephitis mephitis, Didelphis virginiana, Odocoileus virginianus, Sus scrofa, Neotoma floridana, Urocyon cinereoargenteus, Canis familiaris",33.80250930877533,-93.77970833333332,50,Hempstead County - Arkansas,grassland,14
188,2019,"Odocoileus hemionus, Mephitis mephitis, Ursus americanus, Sciurus griseus, Didelphis virginiana, Urocyon cinereoargenteus, Procyon lotor, Canis latrans, Bos taurus, Lynx rufus, Lepus californicus, Sus scrofa",38.58979270038274,-122.71460083333332,50,Sonoma County - California,forest,12
188,2020,"Sciurus griseus, Odocoileus hemionus, Canis latrans, Sus scrofa, Urocyon cinereoargenteus, Mephitis mephitis, Bos taurus, Procyon lotor, Didelphis virginiana, Ursus americanus, Ondatra zibethicus, Puma concolor, Lynx rufus, Lepus californicus",38.58979270038274,-122.71460083333332,50,Sonoma County - California,forest,14
189,2023,"Odocoileus virginianus, Sciurus carolinensis, Procyon lotor, Marmota monax, Sciurus niger, Didelphis virginiana, Felis catus, Canis latrans, Vulpes vulpes, Sylvilagus floridanus, Neovison vison, Lynx rufus",42.82581752125736,-84.38434,50,Clinton County - Michigan,wetland,12
190,2019,"Procyon lotor, Canis familiaris, Vulpes vulpes, Sciurus carolinensis, Odocoileus virginianus, Sylvilagus aquaticus, Didelphis virginiana, Dasypus novemcinctus, Sylvilagus floridanus, Urocyon cinereoargenteus, Canis latrans, Lynx rufus, Felis catus",30.52862760293116,-90.47618890624996,50,Tangipahoa Parish - Louisiana,forest,13
190,2020,"Canis latrans, Odocoileus virginianus, Vulpes vulpes, Sciurus carolinensis, Sylvilagus aquaticus, Dasypus novemcinctus, Procyon lotor, Didelphis virginiana, Lynx rufus, Canis familiaris",30.52862760293116,-90.47618890624996,50,Tangipahoa Parish - Louisiana,forest,10
190,2021,"Canis familiaris, Sciurus carolinensis, Procyon lotor, Vulpes vulpes, Odocoileus virginianus, Canis latrans, Felis catus, Sylvilagus aquaticus, Dasypus novemcinctus, Lontra canadensis",30.52862760293116,-90.47618890624996,50,Tangipahoa Parish - Louisiana,forest,10
190,2022,"Canis latrans, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Canis familiaris, Vulpes vulpes, Felis catus, Sus scrofa, Dasypus novemcinctus, Sylvilagus aquaticus",30.52862760293116,-90.47618890624996,50,Tangipahoa Parish - Louisiana,forest,11
191,2019,"Sus scrofa, Felis catus, Urva javanica, Canis familiaris",21.36175523477876,-157.74543011428568,50,East Honolulu - Hawaii,forest,4
191,2020,"Sus scrofa, Felis catus",21.36175523477876,-157.74543011428568,50,East Honolulu - Hawaii,forest,2
191,2021,"Felis catus, Urva javanica, Sus scrofa",21.36175523477876,-157.74543011428568,50,East Honolulu - Hawaii,forest,3
191,2022,"Felis catus, Sus scrofa scrofa, Urva javanica, Sus scrofa, Canis familiaris",21.36175523477876,-157.74543011428568,50,East Honolulu - Hawaii,forest,5
191,2023,"Felis catus, Sus scrofa, Canis familiaris, Urva javanica",21.36175523477876,-157.74543011428568,50,East Honolulu - Hawaii,forest,4
192,2019,"Odocoileus virginianus, Canis latrans, Lynx rufus, Glaucomys sabrinus, Pekania pennanti, Lepus americanus, Erethizon dorsatum",44.4549537470012,-74.19870642857143,50,Franklin County - New York,forest,7
192,2020,"Ursus americanus, Odocoileus virginianus, Tamiasciurus hudsonicus, Glaucomys sabrinus, Lepus americanus, Erethizon dorsatum, Mustela frenata",44.4549537470012,-74.19870642857143,50,Franklin County - New York,forest,7
192,2021,"Lepus americanus, Tamias striatus, Sylvilagus floridanus, Sciurus carolinensis, Tamiasciurus hudsonicus, Glaucomys sabrinus, Odocoileus virginianus, Canis latrans",44.4549537470012,-74.19870642857143,50,Franklin County - New York,forest,8
193,2019,"Sciurus niger, Odocoileus virginianus, Procyon lotor, Didelphis virginiana, Sciurus carolinensis, Tamias striatus, Marmota monax, Sylvilagus floridanus, Mephitis mephitis, Canis latrans, Felis catus, Vulpes vulpes",42.484654985085015,-85.4546109090909,50,Prairieville Township - Michigan,forest,12
194,2023,"Dasypus novemcinctus, Odocoileus virginianus, Sciurus carolinensis, Didelphis virginiana, Procyon lotor, Sus scrofa, Urocyon cinereoargenteus, Canis latrans, Sciurus niger",31.18697218741972,-92.58101999999998,50,Rapides Parish - Louisiana,forest,9
195,2019,"Procyon lotor, Sciurus carolinensis, Odocoileus virginianus, Didelphis virginiana, Pekania pennanti, Urocyon cinereoargenteus, Vulpes vulpes, Tamiasciurus hudsonicus, Canis latrans, Tamias striatus, Mustela frenata, Mephitis mephitis, Lynx rufus, Sylvilagus floridanus, Lontra canadensis, Ondatra zibethicus, Castor canadensis",42.22838536511879,-71.69673499740257,50,Worcester County - Massachusetts,forest,17
195,2020,"Canis latrans, Odocoileus virginianus, Sciurus carolinensis, Didelphis virginiana, Urocyon cinereoargenteus, Procyon lotor, Sylvilagus floridanus, Pekania pennanti, Peromyscus leucopus, Bos taurus, Lynx rufus, Mephitis mephitis, Vulpes vulpes, Tamiasciurus hudsonicus, Tamias striatus, Marmota monax, Neotamias panamintinus, Mustela erminea, Lontra canadensis, Rattus norvegicus, Ondatra zibethicus, Castor canadensis",42.22838536511879,-71.69673499740257,50,Worcester County - Massachusetts,forest,22
195,2021,"Castor canadensis, Neovison vison, Lynx rufus, Tamias striatus, Sciurus carolinensis, Urocyon cinereoargenteus, Mustela frenata, Ondatra zibethicus, Lontra canadensis, Procyon lotor, Vulpes vulpes, Mustela erminea, Odocoileus virginianus, Canis latrans, Sylvilagus floridanus, Tamiasciurus hudsonicus, Mephitis mephitis, Didelphis virginiana, Canis familiaris, Bos taurus, Pekania pennanti, Zapus hudsonius, Glaucomys sabrinus",42.22838536511879,-71.69673499740257,50,Worcester County - Massachusetts,forest,23
195,2022,"Lynx rufus, Canis latrans, Sciurus carolinensis, Procyon lotor, Odocoileus virginianus, Tamias striatus, Sciurus niger, Zapus hudsonius, Vulpes vulpes, Didelphis virginiana, Tamiasciurus hudsonicus, Sylvilagus floridanus, Mustela frenata, Glaucomys volans, Mephitis mephitis, Mustela erminea, Marmota monax, Tamiasciurus douglasii, Pekania pennanti, Peromyscus leucopus",42.22838536511879,-71.69673499740257,50,Worcester County - Massachusetts,forest,20
195,2023,"Odocoileus virginianus, Sylvilagus floridanus, Sciurus carolinensis, Canis latrans, Procyon lotor, Lynx rufus, Canis familiaris, Didelphis virginiana, Mephitis mephitis, Marmota monax, Tamias striatus, Vulpes vulpes, Urocyon cinereoargenteus, Bos taurus, Pekania pennanti, Tamiasciurus hudsonicus, Castor canadensis, Lontra canadensis, Mustela frenata, Rattus norvegicus",42.22838536511879,-71.69673499740257,50,Worcester County - Massachusetts,forest,20
196,2021,"Ursus americanus, Lynx rufus, Tamias striatus, Sciurus carolinensis, Erethizon dorsatum, Procyon lotor, Mephitis mephitis, Didelphis virginiana, Odocoileus virginianus",39.59243676754,-79.13984799500001,50,Garrett County - Maryland,anthropogenic,9
197,2022,"Taxidea taxus, Cynomys ludovicianus, Canis latrans, Canis familiaris, Sylvilagus floridanus, Odocoileus hemionus, Procyon lotor, Antilocapra americana, Mephitis mephitis, Odocoileus virginianus",38.52410055031014,-100.56565,50,Lane County - Kansas,grassland,10
198,2021,"Lynx rufus, Canis latrans, Sciurus carolinensis, Dasypus novemcinctus, Procyon lotor, Odocoileus virginianus, Urocyon cinereoargenteus, Didelphis virginiana, Sylvilagus floridanus, Glaucomys volans",36.255276192587885,-93.7034376923077,50,Madison County - Arkansas,forest,10
198,2022,"Ursus americanus, Lynx rufus, Sylvilagus floridanus, Sciurus carolinensis, Dasypus novemcinctus, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Marmota monax, Glaucomys volans, Canis latrans, Mephitis mephitis",36.255276192587885,-93.7034376923077,50,Madison County - Arkansas,forest,12
199,2023,"Canis familiaris, Felis catus, Canis latrans, Odocoileus hemionus, Urocyon cinereoargenteus, Sylvilagus audubonii, Mephitis mephitis, Puma concolor, Sylvilagus bachmani, Sciurus niger, Sciurus griseus, Procyon lotor",34.044372920350035,-118.71182912307692,50,Los Angeles County - California,chaparral,12
200,2023,"Sus scrofa, Odocoileus hemionus, Sciurus griseus, Canis familiaris, Pecari tajacu, Sciurus arizonensis, Sciurus carolinensis, Neotamias dorsalis, Sylvilagus audubonii, Canis latrans, Lepus californicus, Urocyon cinereoargenteus, Mephitis mephitis, Puma concolor, Procyon lotor, Otospermophilus variegatus, Ammospermophilus harrisii, Bos taurus, Lynx rufus",34.9061906312287,-111.86272333333334,50,Yavapai County - Arizona,forest,19
201,2023,"Procyon lotor, Sylvilagus floridanus, Sciurus carolinensis, Tamias striatus, Odocoileus virginianus, Didelphis virginiana, Canis latrans, Felis catus, Vulpes vulpes, Canis familiaris, Lynx rufus, Sciurus niger, Mephitis mephitis, Marmota monax, Urocyon cinereoargenteus",39.31402391275536,-82.11665672727273,50,Athens - Ohio,forest,15
202,2023,"Procyon lotor, Dasypus novemcinctus, Sciurus carolinensis, Didelphis virginiana, Odocoileus virginianus",37.44982679044722,-95.88275,50,Wilson County - Kansas,forest,5
203,2019,"Odocoileus virginianus, Canis latrans, Bos taurus, Cervus canadensis, Odocoileus hemionus, Neotamias minimus",43.72544916194256,-103.79945636363637,50,Custer County - South Dakota,grassland,6
203,2020,"Odocoileus virginianus, Canis latrans, Bos taurus, Cervus canadensis, Canis familiaris",43.72544916194256,-103.79945636363637,50,Custer County - South Dakota,grassland,5
204,2023,"Odocoileus virginianus, Nasua narica, Pecari tajacu, Urocyon cinereoargenteus, Mephitis mephitis, Ursus americanus, Sylvilagus audubonii, Didelphis virginiana, Puma concolor, Canis latrans, Lynx rufus, Bassariscus astutus, Mephitis macroura, Spilogale gracilis, Bos taurus, Lepus californicus, Lepus alleni",31.778929872276443,-110.84530627777774,50,Pima County - Arizona,"forest, grassland",17
205,2022,"Taxidea taxus, Canis latrans, Antilocapra americana, Vulpes velox, Lepus townsendii, Equus caballus, Bos taurus, Canis familiaris",42.14842014747919,-105.73807099999998,50,Albany County - Wyoming,grassland,8
206,2019,"Odocoileus hemionus, Cervus canadensis, Erethizon dorsatum, Tamiasciurus hudsonicus, Alces alces, Canis lupus, Ursus americanus, Vulpes vulpes, Canis latrans, Martes americana",43.861328506436216,-114.6489025,50,Blaine County - Idaho,forest,10
207,2023,"Sciurus carolinensis, Sciurus niger, Odocoileus virginianus, Procyon lotor, Didelphis virginiana, Canis latrans, Felis catus, Lynx rufus, Sylvilagus floridanus",40.063636932781804,-87.56330272222223,50,Vermilion County - Illinois,forest,9
208,2019,"Bison bison, Odocoileus hemionus, Antilocapra americana, Canis latrans, Bos taurus, Odocoileus virginianus, Cervus canadensis, Erethizon dorsatum, Cynomys ludovicianus, Lynx rufus, Sylvilagus audubonii, Taxidea taxus",47.75692749651966,-107.76478634030607,50,Phillips County - Montana,grassland,12
208,2020,"Odocoileus hemionus, Bison bison, Canis latrans, Lepus townsendii, Odocoileus virginianus, Procyon lotor, Antilocapra americana, Erethizon dorsatum, Cervus canadensis, Cynomys ludovicianus, Sylvilagus audubonii, Taxidea taxus",47.75692749651966,-107.76478634030607,50,Phillips County - Montana,grassland,12
208,2021,"Bison bison, Odocoileus hemionus, Erethizon dorsatum, Odocoileus virginianus, Canis latrans, Mephitis mephitis, Sylvilagus audubonii, Cervus canadensis, Canis familiaris, Antilocapra americana",47.75692749651966,-107.76478634030607,50,Phillips County - Montana,grassland,10
208,2022,"Bison bison, Cynomys ludovicianus, Antilocapra americana, Odocoileus hemionus, Lepus townsendii, Canis familiaris, Canis latrans, Odocoileus virginianus, Procyon lotor, Mephitis mephitis",47.75692749651966,-107.76478634030607,50,Phillips County - Montana,grassland,10
208,2023,"Odocoileus hemionus, Bison bison, Antilocapra americana, Canis latrans, Odocoileus virginianus, Cervus canadensis, Equus caballus",47.75692749651966,-107.76478634030607,50,Phillips County - Montana,grassland,7
209,2019,"Ursus americanus, Odocoileus hemionus, Canis latrans, Canis familiaris, Mephitis mephitis, Puma concolor, Cervus canadensis, Sciurus aberti, Procyon lotor, Lynx rufus, Odocoileus virginianus, Tamiasciurus hudsonicus, Neotoma mexicana, Sciurus niger, Otospermophilus variegatus, Spilogale gracilis",38.998029674187336,-104.87624764771432,50,El Paso County - Colorado,grassland,16
209,2020,"Odocoileus hemionus, Odocoileus virginianus, Canis familiaris, Canis latrans, Ursus americanus, Lynx rufus, Procyon lotor, Sciurus niger, Tamiasciurus douglasii, Mephitis mephitis, Neotoma lepida, Sciurus aberti, Cervus canadensis, Vulpes vulpes, Urocyon cinereoargenteus, Mustela frenata, Callospermophilus lateralis, Puma concolor",38.998029674187336,-104.87624764771432,50,El Paso County - Colorado,grassland,18
209,2021,"Sciurus aberti, Canis latrans, Tamiasciurus douglasii, Sciurus niger, Urocyon cinereoargenteus, Odocoileus hemionus, Ursus americanus, Canis familiaris, Cervus canadensis, Procyon lotor, Mephitis mephitis, Odocoileus virginianus, Sylvilagus audubonii, Neotoma lepida",38.998029674187336,-104.87624764771432,50,El Paso County - Colorado,grassland,14
209,2022,"Sciurus aberti, Ursus americanus, Sciurus niger, Urocyon cinereoargenteus, Odocoileus hemionus, Vulpes vulpes, Mephitis mephitis, Canis latrans, Canis familiaris, Cervus canadensis, Lynx rufus, Puma concolor, Odocoileus virginianus, Sylvilagus audubonii, Neotoma mexicana, Otospermophilus variegatus",38.998029674187336,-104.87624764771432,50,El Paso County - Colorado,grassland,16
209,2023,"Ursus americanus, Odocoileus virginianus, Canis latrans, Cervus canadensis, Mephitis mephitis, Sciurus niger, Odocoileus hemionus, Sciurus aberti, Lynx rufus, Otospermophilus variegatus, Sylvilagus audubonii, Tamiasciurus hudsonicus, Canis familiaris, Puma concolor, Urocyon cinereoargenteus, Spilogale gracilis",38.998029674187336,-104.87624764771432,50,El Paso County - Colorado,forest,16
210,2023,"Sciurus carolinensis, Odocoileus virginianus, Canis familiaris, Vulpes vulpes, Tamiasciurus hudsonicus, Procyon lotor, Ursus americanus, Canis latrans",43.802152797103965,-71.77065975,50,Grafton County - New Hampshire,forest,8
